Isbn,Name,Stars,Title,Date,Description
1439152802,Nan,5.0,"5.0 out of 5 stars
warm hearted story",17/10/2023,"Through all the sadness and wartime, this was a book I could not put down. The characters were  very interesting. The way it was woven from past to present and back was perfect! Thank you Kate Morton!"
0399153942,Amazon Customer,5.0,"5.0 out of 5 stars
Absolutely Compelling",09/11/2020,"Frederick Forsyth has done an utterly amazing job again!This novel is not a conspiracy theorist's version of fiction, but a closely accurate account of the length nations go through to ensure national security.Col Martin takes you on a journey through the tumultuous history of the Middle East right up through modern times when he poses as The Afghan. He relies on spooks in the US and Great Britain to keep his mission to only 10 people, (himself being one). Using every resource, the US must keep the real Afghani prisoner hidden. The Brits will ""brush-up"" Martin's skills. Collectively, they will labor night and day to solve an impropable puzzle against a cunning enemy with sleeper cells. For his part, Col Martin must infiltrate the top tier of terror organizations who hold the closely-guarded al-Israh plot to their hearts. If allowed to carryout, it will transcend 9-11.  However, as the G8 summit approaches, will this SAS officer, who has come out of retirement, be able to pass as a Pashtun and complete Crowbar on time?Only someone with the military experience, spy background and journalism credentials like Frederick Forsyth could pen such an astute and enthralling tale!"
0399153942,Rietta,4.0,"4.0 out of 5 stars
My review",09/07/2023,Frederick does not disappoint. Good book. Only negative I wish main caracter was more involved and more drama on his part. But that said I think the caracter is more accurate written than the drama I would have liked.
0399153942,Elías Kristjánsson,5.0,"5.0 out of 5 stars
Very good story with good insight on the subject, by master novelist.",06/09/2014,"The tread of the story is well thought and imagery and exciting.  What I find of most interest, is that it revels information taboo in a form of novel. The present conflict in Afghanistan has its roots in the “Great Game” or the interventionism of Imperial Russia and Britain in the 19th century.The Soviet Union reinvented this game in the seventieths of last century by getting very friendly with Afghanistan and in 1978 the communists took over the government.The mother country of Islam did not take it lightly to have communist government in a Muslim state and started cooperation with the Pakistani Secret Service to funnel great mass of money to stabilize Madhhabs to radicalize young Muslims with the aim to make them mental slave, jihad soldiers.The war addict, Uncle Sam used the opportunity to aid the Mujahedeen.This radicalizing of young men have been spinning along and now the whole Muslim world is on fire, and the Gods of war are very pleased.Elías Kristjánsson.Iceland."
0399153942,Dr. Frank P. Mechler,5.0,"5.0 out of 5 stars
The Afghan gets to all your senses!",12/11/2006,"By the time you have finished the first disc of this audio book, which I might add is beautifully narrated by Robert Powell, you can't wait to get through the following eight unabridged CDs. The characters pull you in!Fredrick Forsyth, as usual, has so well researched the facts and background to his story that when you are finished you feel you have completed a short but intensive course in geography, history, language, weapons use, spy technology, maritime lore and the best types of WMD. Don't feel ashamed to take out your National Geographic maps to follow the ever twisting plot. You will have all your senses involved!Other reviewers have explained the story line....so all I can add is that if you like reading (listening) to a story that has a major dose of in-your-face current affairs with a nail-biting edge,the Afgan wins hands down. Now I can only wish somebody buys the rights to make the movie."
0399153942,Nicky London,3.0,"3.0 out of 5 stars
Unfortunately, not the Forsythe I remember!",15/09/2006,"Having read the ""Day of the Jackal"" and ""The Odessa File,"" I was hoping for another masterpiece that rivaled the early works of Ludlum.  I was disappointed and consider this an average book not up to Forsythe's early standards of excellence.  There were also glaring inaccuracies and outdated references such as GS-15 being very low on the totem pole.  Not only is it the highest grade in the GS scale (as mentioned in a previous review), but how can anyone think that a grade with 14 ranks below it would be among the lowest in rank?  Also, the GS stands for ""General Schedule"" not ""General Service.""  The SBS reference as ""Special Boat Squadron"" is incorrect and is actually ""Special Boat Service.""  The statement that the SBS only recruits those from the Royal Marines is out of date.  A little checking would have revealed that the SBS now accepts volunteers from any service.  The M21 Sniper rifle mentioned infers that this is the current weapon in the inventory when in fact it was replaced by the M24 Sniper Weapon System in 1988.  The errors could have easily been detected by professional editing and detracted from my enjoyment of the book."
0399153942,Gary Griffiths,4.0,"4.0 out of 5 stars
Forsyth on Caffeine",31/08/2006,"That Frederick Forsyth is a master of pop international suspense thrillers is indisputable; previous works like ""The Day of the Jackal"", ""The Odessa File"", and ""The Fist of God"" set the standard for the genre.  ""The Afghan"" is another very readable, action packed tale of radical Islamism bad guys and the good guys who pursue them.  In a nutshell, Mike Martin, a retired British Special Forces Colonel with a long history of clandestine operations, is called back into action to impersonate an Afghan warlord, currently on extended vacation in Guantanamo Bay, with the goal of infiltrating Al Qaeda and determining the nature and target of a terrorist plot code-named ""Al-Isra"".  A hyperactive Forsyth takes us through a frantic tour of the Soviet invasion of Afghanistan, the caves of Tora Bora, the first Iraq war and Guantanimo Bay, complete with cameo appearances from Osama bin Laden himself and sidekick Ayman al-Zawahiri, side trips to Indonesia, Washington state's eastern mountain ranges and even Bosnia, peppered with quick tutorials in everything from the radical Wahhabi brand of Islam to the merchant marine fleet.  Just reading it exhausted me.But if this sounds like a lot of ground to cover, it is vintage Forsyth.  And as with most Forsyth, excepting ""Day of the Jackal"", this is long on action and light on background, making for a quick and enjoyable read.  If there is a fault with ""The Afghan"", it is in the coincidence and speed of events that skip through the pages, more made-for-TV-movie than LeCarre.  Ultimately it is a story more chilling in the likelihood of the occurrence of an ""Al-Isra-like"" event than as a result of Forsyth's plot or prose.Notwithstanding, this is a reliable end-of-summer page-turner and, if not up to the standards of some earlier Forsyth work, definitely worth the effort.  For another recent release with a more realistic and equally chilling installment on the war on radical Islam, I'd highly recommend ""The Messenger"" by David Silva, a more intricately drawn drama with a keener insight into the challenges - and unlikelihood - of solving the problem anytime soon."
0399153942,cityofneworleans,5.0,"5.0 out of 5 stars
Great read",13/02/2022,This author's best read.forsyth is with out a doubt the best at this genre. 👏 bravo. Highest praise 🙌. Signed the city of New Orleans 👌.
0399153942,MarkMyWords,5.0,"5.0 out of 5 stars
My first Forsyth in years.",16/09/2018,"Exquisitely woven, but told clearly, this is a masterwork. Not just for the spy and thriller storytelling, but for its sharp insight into the construction of an operation.  Both the good guys and the bad guys. One leaves the AGHAN with a sense of satisfied completion, unlike the unease that accompanies any of a number of LeCarrè tales of dashed idealism. I can not recommend THE AFGHAN more highly."
0399153942,John A Lee III,4.0,"4.0 out of 5 stars
A Gripping Adventure",21/08/2007,"Frederick Forsyth is known for his political thrillers and this one is sure to keep up his reputation. It tells a believable story of an Al Qaeda plot to outdo the 911 tragedy. In doing so, it manages to teach a bit of history, distinguish between fanatics and ordinary people, rely on story telling instead of technical fixes and be entertaining at the same time. It is also quite chilling.When the west gets a hint of a plot to make 911 look trivial, they are hampered by not knowing exactly what the plot is. All that is known is that it exists. In order to combat it, though, more information is needed and that is a problem. Getting a highly placed agent into Al Qaeda is not a trivial or a safe undertaking. Even so, a plot is hatched and the perfect agent is found. Now the hard part begins. The plot must be unraveled, it must be communicated to Washington and London and it must be stopped. Any slipup will mean a terrible death not only for the agent but for the victims as well.As the plot thickens, the tension does as well in the all-too-believable thriller. Its not his best but it is good."
0399153942,Amazon Customer,4.0,"4.0 out of 5 stars
Overall very good if a bit contrived",26/10/2018,"Middling Forsyth, which in and of itself is great. The Bedou of ""Fist of God"" returns in another undercover Middle Eastern role. Some great characters, but the plot is a bit contrived. The actual denouement of the Afghan himself is not necessary and defies belief. Still vintage Forsyth and as such a delight to read."
0399153942,Michael L. Slavin,4.0,"4.0 out of 5 stars
Mixed Reviews But Still Good Thriller",03/12/2007,"This book has received mixed reviews of this forum. Particularly in the area of accurate research. Nevertheless, I've always enjoyed the author going back to Day Of The Jackal,The Odessa File and The Dogs Of War. I've missed him lately and hope he's back. I found this to be a good attention holding read. The idea of attack from the sea is real and could indeed be disastrous. Col. Mike Martin and Izmat Khan were both good characters. All in all this was a worthwhile read."
0399153942,Bradley West,3.0,"3.0 out of 5 stars
Just too slow in developing to keep me coming back.",27/06/2019,"Frederick Forsyth has written a handful of the very best thrillers of my lifetime, ""Day of the Jackal"" foremost among them. He’s also written fun-to-read boys’-own stories such as ""The Dogs of War"" and ""The Fist of God."" ""The Afghan"" is neither, and despite the still-topical plot of an al Qaeda plot and the need for a deep penetration agent to uncover it couldn’t induce me to keep turning the pages even to the halfway point."
0399153942,a.r,4.0,"4.0 out of 5 stars
Good, worth to read",24/03/2014,"A good and amazing book from Forsyth. As a fan of Frederick Forsyth, I personally more way of his Cold War stories. The Afghan is a good book only if you are one of the fan of Forsyth, so you know his style, or other way, in case you like to know about that war thru a stereotype Rambo-wise story."
0399153942,John R. Linnell,5.0,"5.0 out of 5 stars
A MUST READ!!!!",26/09/2006,"Frederick Forsyth has crafted a compelling novel that is as real as today's headlines and painstakingly accurate in it's depiction of the War on Terror, both past and present. It should be required reading for anyone who doubts that we are really at war or that our way of life is truly threatened by Muslim extremists. The story line has been detailed by others and need not be repeated here. Suffice it to say that I found it to be one of the most important books I have read in some time and I cannot recommend it strongly enough."
0399153942,Torch,5.0,"5.0 out of 5 stars
Scary!",16/07/2014,"Anyone who has read many of Frederick Forsyth books will definitely enjoy this book. Don't judge his writing by what his movies become. The books are always better by a long stretch. This book will get your attention & hang on like a bad dream. The story line is current & close; actually too close, to what is reported on the news shows. It really makes me wonder who he talks to when writing his books. Without a doubt one of the best writers of our time. Read & enjoy."
0399153942,Elizabeth M Fischer,4.0,"4.0 out of 5 stars
Good read",18/09/2018,"Think this was a good interesting book.  Sometimes it was hard to work out exactly how the characters found each other but on the whole, enjoyable read."
0399153942,Cacitrusguy,4.0,"4.0 out of 5 stars
Slow start but fast paced ending",16/09/2018,Too much precaution for a super secret assignment slows the Reader’s engagement in the story.  A good book but not great because of the tedious beginning
0399153942,Michael Parker,4.0,"4.0 out of 5 stars
Another gem from Frederick Forsythe",28/09/2018,"Meticulously researched with a timely and educating story.  Forsythe is in a class of his own and has been since ""Day of the Jackal."""
0399153942,Robert P. Matthews,4.0,"4.0 out of 5 stars
an infromed page-turner",01/11/2009,Forsyth writes fast-paced page-turners and this is no exception. It is also pretty well-researched on the political and social culture of Afg-Pak and is therefore a lively introduction to some of the the issues that are headlined currently in the press. A good thriller and not a bad way for the uninitiated to become a little better acquainted with the region.
0399153942,Al Lockwood,4.0,"4.0 out of 5 stars
Familiar Territory.",25/02/2017,"Forsyth in familiar territory.  A chunk of the middle of the book is straight from Icon, right down to characters and place name.  An unexpected ending.  A good read for a rainy evening."
0441017835,audrey frances,5.0,"5.0 out of 5 stars
fun short story collection to augment the book series",27/01/2012,"If you've read all the Sookie Stackhouse novels, every once in a while a book will start and you'll think ""What?"" Often this is because author Charlaine Harris has written a short story that covers some important event(s) that happens between the books. These shorts were originally published in short story collections by a variety of authors, and appear here in chronological order.""Fairy Dust"" takes place after the novel Dead To The World (Sookie Stackhouse #4), and occurs when Claudine and Claude ask Sookie to help them figure out who killed their sister, Claudette. In ""Dracula Night"", which takes place before Dead As A Doornail (Sookie Stackhouse #5), Eric is hoping that the original modern vampire will show up to his annual Dracula birthday party. (Pam hilariously likens it to 'It's the Great Pumpkin, Charlie Brown'). In ""One Word Answer"" Sookie finds out that her cousin Hadley has died and named her the executor of her will. The events in this story lead directly to happenings in Definitely Dead (Sookie Stackhouse #6). ""Lucky"" takes place after All Together Dead (Sookie Stackhouse #7), and is a fun excursion for Sookie and her witch friend, Amelia, as they try to figure out who has broken into Sookie's insurance agent's office. The last story, ""Gift Wrap"", takes place before Dead And Gone (Sookie Stackhouse #9), when she is pretty bummed about her Christmas alone -- the second since her grandmother died. But of course it can't be that uneventful! Instead she hears moaning in the woods and decides to go check it out, which leads her to an altogether different Christmas than she'd expected.This is a fun collection and adds to one's enjoyment of the books. I wish I'd known about it sooner!So here's the chronology (so far):Book  1  Dead Until DarkBook  2  Living Dead in DallasBook  3  Club DeadBook  4  Dead to the WorldSS  #1  ""Fairy Dust""SS  #2  ""Dracula Night""Book  5  Dead as a DoornailSS  #3  ""One Word Answer""Book  6  Definitely DeadBook  7  All Together DeadSS  #4  ""Lucky""Book  8  From Dead to WorseSS  #5  ""Gift Wrap""Book  9  Dead and GoneBook 10  Dead in the FamilyBook 11  Dead ReckoningBook 12  Deadlocked"
0441017835,Mandy,5.0,"5.0 out of 5 stars
I bought this for my sister",25/09/2023,I sent her the box set and she read them so fast I had to buy more. They weren’t very expensive and who doesn’t love a good book?
0441017835,Mariella,5.0,"5.0 out of 5 stars
Perfect for every Sookie fan!",06/10/2009,"This book is an excellent addition to the Sookie Stackhouse Southern Vampire series. The author Charlaine Harris had published these short stories, but in different anthology books, and this book was the best (and cheapest) way to read them all in one item.The book starts with an introduction by Harris, who tells us about the stories. ""A Touch of Dead"" includes five of them: Fairy Dust, Dracula Night, One Word Answer, Lucky, and Gift Wrap. The connection of time frame of these short stories range from post-book 4 (Dead to the World) to post-book 9 (From Dead to Worst). Most of the stories are not directly tied to the Sookie series, except ""One Word Answer,"" which is essential to new readers of the books. This is a key story that occurs right before book 6, ""Definitely Dead."" Just to be clear, ""A Touch of Dead"" does not include any other of Harris' short stories.Each short story has an illustration, which I love. All of them were made by Lisa Desimini, who had been doing this since the first Sookie book, ""Dead until Dark."" They are all brand new, since the short stories did not have any drawings when previously published.This is not a new Sookie Stackhouse serial book (the tenth one will be out in May 2010), but if you want a new item for your Sookie collection, this is a must!"
0441017835,DelusionalAngel,4.0,"4.0 out of 5 stars
Short yes, but still a must for Sookie fans",08/11/2009,"Eek.  I'll admit that I  was terrified before I picked it up to read it, having seen so many 1 star reviews.  Not a good sign.  But I love the Sookie series, surely this book cannot be THAT bad.  And it wasn't.The negative -The title is horrible.  The complete stories?  Yes, I agree with the complaints.  Especially for people setting out to discover the world of Sookie, this could be misleading.It's short.  Five short stories to be exact.They've all been published before, in anthologies.  Many fans seem to have read some or all of them before.The positive -Despite the title, the description is accurate.  If you look beyond the title, you'll know just what you're getting.So it's just five short stories.  They're all Sookie.  The reason I've never  read any of them before now? I had no interest in buying the anthologies that they appeared in until now.  I own one anthology that has a Charlaine Harris story in it (not a Sookie story).  I've found anthologies hit and miss, so I don't tend to buy them.  But this is all of the Sookie short stories, in one place.  Just what I wanted.I'd always felt as though I were missing out on the story of Sookie's cousin.  I knew there was a short story out there somewhere.  Now I have it.  We'd been filled in on this story in the novels, so it's not something we had to read.  Still, it was nice to read the actual text where the events originally took place anyway.Charlaine Harris herself starts the book out by telling us how daunting a task it is to take such a complicated series of characters and be asked to write short stories featuring them.  Of the five stories, were some better than others?  Of course.  But the same can be said of the novel length stories.  None were so horrible that I'd give them 1 star.  They were all definitely true to Sookie.  Still, this is only for the true fan, who has read the other books, and who wants a little filler while waiting for the next novel.  If you're new to the Sookie/Southern Vampire/True Blood books, don't start here."
0441017835,Brendon Spencer,5.0,"5.0 out of 5 stars
First off, no I'm not a real fan of the television series",21/10/2009,"TRUE BLOOD.  I was reading the books from day one and the series is an odd mixture of various books with the characters fairly mixed up also (although I will admit I love the TV Tara better than the book Tara -- now I'm waiting for the beautifully stupid JB!).  Regardless, Ms. Harris can only do so much. I want the next in the Harper Connelly series, the next in the Lily Bard series, and most of all the next of the Sookie Stackhouse series.  This book of short stories will probably hold me over until her next book comes out.Yes, I knew it was short stories as opposed to another Sookie novel, because I actually read the discription. I'd read some of them before but not all. They were still fun and a great read. Not only do I read her books, I put them on my iPod to make trips and the work day easier.Well worth the money and a wonderful addition to my Harris collection."
0441017835,Daralynx,5.0,"5.0 out of 5 stars
Light & Fun!",13/11/2011,"If you have read all the main books, but seemed to be missing some pieces, this book has them. All the short stories in one place. Better yet, if you have been disappointed in some of the more recent books in the Sookie Stackhouse series, rest assured, these are more like the original fun, sexy and playful writing style. I bought this particular item as a gift for a friend of mine. She loved it! She laughed out loud reading it. But, I also had my own audiobook version of it, which was AWESOME. The reader truly rocks and I loved all the stories on it.  I think it is probably best that you be someone who has read the other books in the series. Otherwise, though there are little intros in these short stories, they will probably not be as understandable or enjoyable without knowing the main storyline."
0441017835,Amazon Customer,3.0,"3.0 out of 5 stars
Not really worth it",07/01/2023,"I love the Sookie Stackhouse novels and Ms. Harris's writing style, but these short stories did not do much for me. They aren't bad, they just add very little to the series and could easily be skipped. I realize, of course, that they are meant to be optional reading, but they are just not as interesting as Harris's longer stories."
0441017835,Jennifer,5.0,"5.0 out of 5 stars
Hardcover",28/04/2022,The seller was very helpful with this order I am very pleased with this book. I have bought from this seller before and have always had a very nice experience.
0441017835,Jennifer Lee,4.0,"4.0 out of 5 stars
Not quite complete, but a good addition",11/10/2009,"First of all, come on people, do you not read product descriptions before you purchase things?  Even the Amazon title says ""A Touch of Dead (Sookie Stackhouse: The Complete Stories"".  STORIES.  As in ""short stories.""  Giving this book one star simply because it's exactly what it says it is is absolutely ludicrous.That said, I'm glad I got this book.  I had read all but two of the stories before, in various anthologies, and I'm glad to have them collected into one volume that I can stick on the shelf with the rest of my Sookie collection.  ""One Word Answer"" is especially a story that's pretty vital to the series as a whole, since it details the fate that befell Hadley (the aftermath of which is dealt with in 
Definitely Dead: A Sookie Stackhouse Novel (Sookie Stackhouse/True Blood)
.  The other stories were fun little snippets of life with Sookie, and I loved reading and re-visiting them.I do wish it were a little more ""complete"" as the title says.  While these may be all the anthology stories that feature Sookie herself, there are others that take place in the Sookieverse that were left out.  Sean and Layla's story is detailed in a great story called ""Dancers in the Dark"" which features in the anthology 
Night's Edge: Dancers in the Dark\Her Best Enemy\Someone Else's Shadow
.  It's a very sweet, exciting, romantic story, and it would have been great to have it in this collection, especially as they have a cameo appearance in 
All Together Dead (Southern Vampire Mysteries, Book 7)
.  And there are at least two more I remember reading - one about a female vampire and one about weres - that take place in the same ""universe"".  Why not throw in those stories too, to make this book a more complete ""Sookieverse"" anthology?  I think the hardback cover price would be a little more justified then, without having to use such a large font to increase the page count.So all in all, I'm glad I got this, but I'm a little disappointed because it could have been much more than it is."
0441017835,B. Shirts,4.0,"4.0 out of 5 stars
Loved it!  Wish it was longer!",17/07/2010,"If you are a fan of the HBO show, or of the Sookie Stackhouse books, you will enjoy this book.There are already descriptions of the time frame for each story, and these seem to be tales that just didn't quite fit into the tone of the other books.They are great at adding information though, and much more ""stand alone"" than the author's normal style, which often includes page turning cliff hangers and a need for ""what will happen now?""I'd buy it just for the expanded tale about the fairies, but I enjoyed each of the stories quite a bit.  The endings were unlike Ms. Harris' normal style, so a tad jarring at first, but quite satisfying at the same time.If you think of the series of books as a continuous delicious feasts, then these stories are the lovely little special treats offered from a dessert cart at the end, a perfectly ripe Belgian chocolate covered strawberry here, a creme brulee there, homemade coconut ice cream in a cookie shell over there, and all kinds of little goodies to enjoy.I'd give it five stars, but for such a slim volume, the price was a tad high, still, it was fun and informative, and filled in some lovely blanks.  The stories, though certainly set in the same situations as the books, do not always jive with the actions in the ""real"" books.  That didn't bother me, but it might bother some.For example, in one story, Sookie meets the queen under quite different circumstances.  Hadley's death is also different.  I looked at it as a glimpse into various options Ms. Harris considered whilst creating her world.I just wish we had a few more stories in the book!"
0441017835,Steven Peterson,4.0,"4.0 out of 5 stars
Pretty satisfying collection of shorter stories",29/09/2010,"For fans of Sookie Stackhouse, this is an intriguing collection of short stories. I had wondered if short stories could capture some of the atmosphere of the novels. In the end, though, this works fairly well.At one level, they provide more context for episodes in the novels, such as the story of the three fairies--Claude, Claudine, Claudette (down to two after this short story). We get a bit more depth here about characters showing up in the novels.Other short stories, such as ""Dracula Night"" are more ""stand alone"" stories. Here, we wonder if the visitor at a vampire party is the real Dracula or an imposter. This is unrelated to the novels but a nice little bon bon. We meet some of Sookie's friends such as Pam and Eric Northman. And we see Sookie extricate herself from being a meal for ""Dracula.""A short story about the murder of Hadley, Sookie's cousin who had been turned into a vampire. She had been murdered and this short story gets at the truth as to her death. We are also introduced to the Queen of Louisiana.What if a witch were an insurance salesman and used spells to keep bad things from happening to his customers? This delightful short story explores that premise. Sookie's witch friend, Amelia, is encountered in this story.Throughout the short stories here, we also meet a number of old friends, including Bubba, Bill, Sam, Amelia (the witch), Mr. Cataliades, and so on.Anyhow, a nice set of shorter works about Sookie."
0441017835,Tamela Mccann,4.0,"4.0 out of 5 stars
A Touch of Fun",12/10/2010,"I figured I could pass on this compilation of short stories based on the the Sookie Stackhouse books because 1) I'm not a fan of short stories, and 2) I didn't think there'd be much substance there. But based on the recommendation of two reading buddies (Hi, Steven and Karen!), I decided that maybe I was missing something after all, so I picked it up. It turns out that A Touch of Dead is the perfect light companion to the fuller stories, and fills in some of the gaps as well. Mission accomplished!There are five short stories contained in A Touch of Dead, and each takes place at different stages of the Sookie adventures. While all of them are fun, my favorite was One Word Answer because it seemed to give us the most background into Sookie's relationship with her cousin Hadley. Fairy Dust focuses on Sookie helping Claudine and Claude find out who murdered their triplet, Claudette; Dracula Night finds us at Fangtastia awaiting the arrival of the Count himself; Lucky is a bit a of throwaway story where Sookie and Amelia help out a local insurance agent; and Gift Wrap details a rather interesting Christmas Eve.It would, of course, help to be very familiar with Sookie's stories before reading A Touch of Dead, and to keep your expectations low as far as plot advancement goes. But if you're as eager to spend time in the fun-filled life of our Sookie, A Touch of Dead more than fits the bill."
0441017835,Virginia G. Littlefield,4.0,"4.0 out of 5 stars
Touch of Dead - Great Book",12/11/2009,"This is very a good book of short stories. I knew what I was getting when I ordered it and that it wasn't going to be a continuation of the regular Sookie Stackhouse series. The stories give you a different inset into each character on how they exist outside the main canon storyline. It is great to see how they are and react to things during the down times in between the main books. I enjoy reading anything by Ms. Harris, whether short story or story series. Many authors or in some cases their publishers put their short stories into one volume even if they had been released in other books.To those who feel let down or conned you should have done your research into this book before buying it. I was caught off guard when I first saw the book posted for pre-order and it said book 10. I thought it was strange that they were releasing the new book that quickly since they always got released in May. I opened it up and saw that it wasn't book 10 but the short story collection. It was spelled out in back and white in the description. So no one should blame Ms. Harris for this but Amazon for how they did their promotion of it."
0441017835,Alex,2.0,"2.0 out of 5 stars
Breezy stories with little insight",15/10/2013,"""A touch of dead"" promises to give us a few Sookie events not covered in the novels.  I was one of those readers who wanted ""every last sip of Sookie"" as the book says, but after reading it I've decided to skip the rest of the short stories and just read the novels.  While I wasn't expecting big revelations, nothing here actually surprised me for being good or clever, and one story in particular surprised me by how far fetched it was.  Here's the review for each one:""Fairy dust"" - A lighthearted whodunnit where fairy siblings Claude and Claudine ask for Sookie's help in determining who killed their sister.  It was funny at times and it kept me guessing, but overall it was forgettable and didn't add anything to the story.""Dracula night"" - This was the biggest offender for me.  It was a weird homage to ""It's the Great Pumpkin, Charlie Brown"", mixed with the story of Dracula and the Southern vampire characters.  It wasn't particularly funny and Eric seemed off suddenly fangirling for Dracula because it was the first modern vampire.  It ended up being confusing and it read like fan fiction.""One word answer"" - The only story that reveals something about the series plot.  We find Sookie discovering her cousin's Hadley's death.  This story shows the events that lead into ""Definitely dead"" and it could have worked as a chapter.  It was more somber than the others but it was still entertaining because it was thrilling.  That said, if you don't read it, don't think you're missing a big chunk of story.""Lucky"" - Another lighthearted mystery in with Sookie and Amelia Broadway.  It had the same qualities as ""Fairy dust"", entertaining but forgettable.""Giftwrap"" - This one veered more into romance than mystery.  It was interesting watching Sookie as she spent Christmas Eve alone and how she felt.  The outcome of the story was amusing but Charlaine Harris has the talent to come up with something more creative than that."
0441017835,Kindle Customer,4.0,"4.0 out of 5 stars
sookie and short stories -- good match!",19/10/2009,"I loved Sookie before she was a famous TV star and even more after I adjusted.  Her blend of manners, southern upbringing and outer and inner dialog contrast nicely to the dark and sometimes unpleasant things that happen to her.  Sookie's special skills are episodic.  She lives in a small town and wants to stay there and at peace with her neighbors, even when they are jerks to her.  Short stories and small towns -- just about right for each other, unlike Sookie and her men so far.  I also remembered well where these events might fit into the story line, something I don't always manage in the books and the series (""is she mad at Bill here or still happy?"")  The downer reviews from buyers unhappy about length and price are misleading.  Let's not let some marketing quibbles turn us off a really good showing for Sookie and Charlaine! I hope there are more Sookie short stories in all our futures."
0441017835,Amazon Customer,3.0,"3.0 out of 5 stars
Don't expect too much",21/01/2010,"My sister gave me the first four Sookie books for Christmas and I became an instant addict, finishing those and then whipping through the next four all in two weeks.  Point being, I'm normally a huge fan.  This collection was a disappointment.  These stories don't stand alone well--if you haven't read the novels you are sure to be confused  while trying to figure out all the previous history.  (However; if you are a fan of the books, the awkwardly forced exposition takes up way too much time in these very short stories.)  Charlaine Harris has created a world that is simply too full to easily fit into a short story. The result is stories that feel thin; incomplete; and, most disappointing and preventable, often don't ring true to the established spirit of the characters.Take away messages:1)If you are a  Stackhouse fan nothing is going to stop you from reading this collection because it exists and you are anxiously awaiting anything Sookie.  Go in with low expectations, and take the advice of other reviewers and borrow it from the library or a friend.2)If this collection was your introduction into Sookie's world and you were disappointed please, please don't give up.  They novels are a much different experience, give them a try!"
0441017835,Yolanda S. Bean,4.0,"4.0 out of 5 stars
I think I set my hopes a little too high...",06/10/2009,"This book fell a bit short of my expectations. I had been hoping for some type of sneak-peek or short story taking place after the events of 
Dead And Gone (Sookie Stackhouse/True Blood, Book 9)
, but these short stories all take place before the events of 
Dead And Gone (Sookie Stackhouse/True Blood, Book 9)
 - some set as early as the fourth book! They were all fun to read, and I am definitely looking forward to re-reading the series with the short stories in the right chronological order once the series ends. This was a fast read, and now it will be a long wait until the next book comes out! Also, I must admit, I was a bit disappointed with the pre-order delivery times for the Kindle. It came at 2:00 AM CST, when I had been hoping for at least 12:00 AM."
0441017835,Jess,3.0,"3.0 out of 5 stars
fills in a few gaps",23/02/2011,"I like the series even though in general the entire thing is riddled with inconsistencies and gaps. I've tended to ignore these minor issues even though a couple really bugged me. I thought this book might fill in some of the gaps based on some reviews I read. The good news is that yes, this book of short stories fills in the two biggest gaps that have bugged me.  I was pleased to read the story that brought the queen of louisiana to sookies house to explain her cousins death (the best short story in the book in my opinion and thats not saying much).  I was slightly confused in the regular book series when this meeting is just briefly explained as a past incident.  For the longest time, I thought I completely read something out of sequence because I didn't realize these short stories were happening.  Second you get a brief glimpse of the christmas sookie mentions spending with her great grandfather in the last book released.  While I was happy to see these gaps filled in, overall I thought the majority of stories were pretty poor and didn't hold true to the regular books.  I guess overall I'm happy to have read these stories, but really wish I would have checked out the book from the library rather than buy it."
0441017835,Vic,3.0,"3.0 out of 5 stars
Just OK",15/10/2009,"Let me start by saying to all of the rabid (and in many cases, hostile) Charlaine Harris fans, my jump to buy this book without reading the entire description was my bad...and truthfully is a testimony to how much I enjoy these books.  I saw the cover, did not check the release date or description, and pre-ordered it.  A flaw that an avid reader like myself has done before once I started ordering books on-line. So please, don't attack me!That said, my review is strictly based on the stories themselves.  And frankly, they did not add that much to the storyline, and did not fill the withdrawal I'm feeling waiting for Book 10.I will say though, as someone who's a Marketing Major, the design of the cover and title did not scream ""supplemental book"" (still taking responsibility here).  And any Marketing person worth his/her pay check could easily anticipate that some confusion (and ultimately, disappointment) would occur if this format was used versus a format similar to the Bite or Wolfsbane books."
0441017835,M. D. Mulhern,3.0,"3.0 out of 5 stars
A little thin...",07/10/2009,"I knew that this was a compilation of Sookie short stories and I was really excited about that.  Shame on reviewers for giving the book a low review because they did not do their research and thought they were getting a full book in the series.  I loved the idea of all the short stories put together- as a reader new to the series I love everything Bill and Sookie and definitely did not want to have to hunt through several different collections.However....I think Charlaine Harris needed a few more stories before putting together a hardback book to sell- 5 is pretty slim.  Now I guess I could have done MY homework and known that is how many she had written!  :)The stories are fun and fill in the blanks between the books very nicely, particularly the one that deals with cousin Hadley's death.  Fans of the series will certainly enjoy just a taste while we wait for Book 10, ""Dead in teh Family.""  But definitely check with your library or a friend; this is not worth buying."
0590554107,Anonymous,5.0,"5.0 out of 5 stars
Finding your place",18/06/2023,"We each want to find our place in the world.  Some children deal with trauma, and a few deal with trauma upon trauma.  For Daja, surviving is awful, depriving her not only of her family, but also separating her from her cultural group.  Pierce weaves a rich world of many religions and languages, customs and beliefs, but this is a story of celebrating diversity and finding yourself even in the most trying of times.  The people who cast you out may start to value you, may want you back… and maybe you want that, or maybe you need to be who you are.  I read this as a preteen, revisit as an adult, and share with any child old enough to sit still and listen or read for themself."
